Numéro d'inspection,Nom établissement,Adresse 1,Adresse 2,Adresse 3,Code postal,Commune,Régime en vigueur,Statut SEVESO,Date de dernière inspection
55900074,SCEA AMUID,19 rue du Calvaire,,,59296,AVESNES LE SEC,Autorisation,Non Seveso,
59700038,SCEA ANCENEAUX,HAM SECTION CONODOR,SECTION CONODOR,,97115,SAINTE-ROSE,Autorisation,Non Seveso,
52206285,SCEA ANDRE,1 PEN AR HOAT,,,22540,TREGLAMUS,Enregistrement,Non Seveso,2012-09-03
55601181,SCEA ANNIC,LA VILLE MAINGUY,,,56490,GUILLIERS,Autorisation,Non Seveso,2022-10-12
57900192,SCEA APPORCS,La Métairie,,,79500,FONTIVILLIE,Autorisation,Non Seveso,
52201026,SCEA ARGOAT ELEVAGE,GOAS AN MORVAN,,,22110,GLOMEL,Autorisation,Non Seveso,
55602334,SCEA ARKENCIEL,"7, Penprat",,,56920,NOYAL PONTIVY,Enregistrement,Non Seveso,
53502212,SCEA AR KOUERIEN,TROUME,,,35550,PIPRIAC,Enregistrement,Non Seveso,2022-06-20
100003995,SCEA AR KOUERIEN,LA TASSELAIS,,,35550,PIPRIAC,Enregistrement,Non Seveso,2022-06-20
52902654,SCEA AR MENEZ,Kerglaz,,,29640,PLOUGONVEN,Enregistrement,Non Seveso,
55600512,SCEA ARMOFIL,LA BOURZAIE,,,56140,CARO,Autorisation,Non Seveso,
53500355,SCEA ARONDEL,,La Basse Trancouillère,,35150,BOISTRUDAN,Enregistrement,Non Seveso,2017-11-20
53501850,SCEA AR PEMOC'H BREIZ,RUZA,,,35190,MINIAC SOUS BECHEREL,Enregistrement,Non Seveso,2022-09-14
53502221,SCEA AR VEROURI NEVEZ,,LD LA METAIRIE NEUVE,,35550,PIPRIAC,Enregistrement,Non Seveso,
58100001,SCEA ASSEMAT ELEVAGE,La Rive,,,81200,AIGUEFONDE,Enregistrement,Non Seveso,
5214267,SCEA (a supprimer),Larouderas,,,33124,AILLAS,Autorisation,Non Seveso,
52903210,SCEA AU CHAMP DU COQ,KERGROAS,,,29720,PLOVAN,Enregistrement,Non Seveso,
57100967,SCEA AUDUC,RUE DE LA MOTTE,,,71310,LA RACINEUSE,Enregistrement,Non Seveso,
52902591,SCEA AUFFRET,Kernoter,,,29440,PLOUGAR,Enregistrement,Non Seveso,2018-09-12
52901871,SCEA AUX QUATRE VENTS,KERGANABREN,,,29290,MILIZAC-GUIPRONVEL,Enregistrement,Non Seveso,
50300089,SCEA AVICOLE BRUNO MERLE,LE TREUIL,,,3210,BESSON,Enregistrement,Non Seveso,
50800050,SCEA AVICOLE des CARRIERES,M. Victor Balson et MM. Arnaud et Olivier Journet,1 Ruelle du Fort,,8220,BANOGNE RECOUVRANCE,Autorisation,Non Seveso,
53701200,SCEA AVICOLE DE VILLEDOMAIN,Les Perrets,,,37460,VILLEDOMAIN,Enregistrement,Non Seveso,
57908869,SCEA AVICOLE SEGOVOL,Ségora,,,79350,FAYE L ABBESSE,Autorisation,Non Seveso,
58501940,SCEA AVILOR,L'AURITIERE,,,85140,LA MERLATIERE,Autorisation,Non Seveso,
57908901,SCEA AVIPORC,L'Oie Rousse,,,79250,NUEIL LES AUBIERS,Enregistrement,Non Seveso,
58503113,SCEA AVIPRO,LE GRAND CHAMP,,,85590,ST MARS LA REORTHE,Enregistrement,Non Seveso,
58501629,SCEA AVIPRO,HAUTACAM,,,85500,LES HERBIERS,Autorisation,Non Seveso,
58503109,SCEA AVIPRO (La Renaudière),LA RENAUDIERE,,,85590,ST MARS LA REORTHE,Enregistrement,Non Seveso,
56401200,SCEA BABYPORC,1 route des chenes,,,64160,MONASSUT AUDIRACQ,Enregistrement,Non Seveso,
56400607,SCEA BABYPORC,CHEMIN DU MOULIN,,,64160,ESCOUBES,Enregistrement,Non Seveso,2018-07-17
5519607,SCEA BALUSSON,LE TAILLIS ou KER ODILE,,,22210,PLUMIEUX,Enregistrement,Non Seveso,
5519608,SCEA BALUSSON,LE LINIO,,,22210,ST ETIENNE DU GUE DE L ISLE,Enregistrement,Non Seveso,
53500360,SCEA BANNETEL,,Montbeil,,35150,BOISTRUDAN,Enregistrement,Non Seveso,2016-10-12
56201511,SCEA BARBIER,5 RUE BLONDEL,,,62120,ROQUETOIRE,Autorisation,Non Seveso,
52901305,SCEA BARON,Penfoul,,,29530,LANDELEAU,Autorisation,Non Seveso,
50200432,SCEA BAUDRIN,"9, Rue Grand Rejet",,,2450,LAVAQUERESSE,Autorisation,Non Seveso,
53502966,SCEA BAZIN,L'EPINAY,EPINAY,,35460,LES PORTES DU COGLAIS,Enregistrement,Non Seveso,2019-07-05
54000256,SCEA BAZOT,694 route des Pyrénées,HARRETON,,40270,CAZERES SUR L ADOUR,Enregistrement,Non Seveso,
57600579,SCEA BEAULIEU,,3 rue de la Cour des Cadets,,76740,LA GAILLARDE,Enregistrement,Non Seveso,
57900782,SCEA BEAUREGARD,Le Bourg,,,79110,VILLEMAIN,Enregistrement,Non Seveso,
55302130,SCEA BEDOUET,LES GUINLOIRES,,,53320,ST CYR LE GRAVELAIS,Autorisation,Non Seveso,
50800492,SCEA BELINVAL,,La Gare,,8270,SAULCES MONCLIN,Enregistrement,Non Seveso,
57202343,SCEA BELLANGER,LE PETIT COURCHALON,,,72170,VIVOIN,Enregistrement,Non Seveso,
52206297,SCEA BELLE VUE ex EARL,BELLE VUE,,,22590,TREGOMEUR,Enregistrement,Non Seveso,
52201623,SCEA BENOIT ALLEE,LA TREMBLAIS,,,22270,JUGON LES LACS COMMUNE NOUVELLE,Enregistrement,Non Seveso,
52903098,SCEA BERGOT,Kéraredeau,,,29860,PLOUVIEN,Autorisation,Non Seveso,
57900048,SCEA BERNIER,La Vacherasse,,,79250,NUEIL LES AUBIERS,Enregistrement,Non Seveso,
52206384,SCEA BERTHELOT,LA HAIE COLLET,,,22230,TREMOREL,Enregistrement,Non Seveso,2018-10-02
53501031,SCEA BESNARD,,BAS PONT THEBAULT,,35370,ETRELLES,Autorisation,Non Seveso,
55300919,SCEA BEZIER (DU),LE BEZIER,,,53540,CUILLE,Autorisation,Non Seveso,
52203402,SCEA BILLESIMO,LA HAUTE FORET,,,22640,PLENEE JUGON,Autorisation,Non Seveso,
55601756,SCEA BINARD,Montaigu,,,56800,LOYAT,Enregistrement,Non Seveso,
10010339,SCEA BIO DUO,Lieu-dit :La Pitancerie,,,18120,MASSAY,Enregistrement,Non Seveso,
53600329,SCEA BIO DUO,Beauchamp,ICP 138,,36150,REBOURSIN,Enregistrement,Non Seveso,
58501955,SCEA BLANCHARD DAGUISE,LA GUIDERIE,,,85500,MESNARD LA BAROTIERE,Autorisation,Non Seveso,
52204504,SCEA BLANCHET CHRETIEN,LE BOIS JANCON,,,22130,PLUDUNO,Enregistrement,Non Seveso,
58700108,SCEA BLANZAC TRUIE NATURE,Chez Pailler,,,87300,BLANZAC,Autorisation,Non Seveso,
5209249,SCEA BLOM,Larouderas,,,33124,AILLAS,Enregistrement,Non Seveso,
56201495,SCEA BLONDIAUXJEAN FRANCOIS,2540 RUE DELALLEAU -,,,62350,ROBECQ,Autorisation,Non Seveso,
57201104,SCEA BLOTTIPIG (EX EARL),LA BLOTTIERE,,,72440,MAISONCELLES,Enregistrement,Non Seveso,
55600518,SCEA BOCANDE-JOLY,LESCOUET,,,56140,CARO,Autorisation,Non Seveso,
52902592,SCEA BOD FAO,Bot Fao,,,29440,PLOUGAR,Autorisation,Non Seveso,2019-04-24
58501432,SCEA BOIS DE RAMBERGE,LA RAMBERGE,,,85130,LA GAUBRETIERE,Autorisation,Non Seveso,
57900291,SCEA BONPORC,La Verrie,,,79350,CLESSE,Enregistrement,Non Seveso,
56400971,SCEA BORDENEUVE,M. Dellasta Gérard,35 route de Maubourguet,,64350,LEMBEYE,Enregistrement,Non Seveso,
51600046,SCEA BORDE Pascal,Les Grands Bois de Bousseau,,,16210,BARDENAC,Autorisation,Non Seveso,
52900398,SCEA BOTHOREL,Treuscat vihan,,,29150,CAST,Autorisation,Non Seveso,
55603435,SCEA BOTVILLE-PORC,BOTQUERE,,,56460,SAINT-GUYOMARD,Enregistrement,Non Seveso,2017-11-30
52216212,SCEA BOUETARD JF,LA RENAUDAIS,,,22490,PLOUER SUR RANCE,Autorisation,Non Seveso,2022-10-26
52201561,SCEA BOUGEARD,LA PETITE DROITURE,,,22400,LAMBALLE-ARMOR,Enregistrement,Non Seveso,2022-10-25
52200053,SCEA BOUGEARD,LA VALLEE CHAINON,,,22400,ANDEL,Enregistrement,Non Seveso,2022-10-25
56403688,SCEA BOURDALLE (ex.SCEA MULTIPORC BEARN),BIES Hervé,Quartier Pouts,,64460,PONSON DEBAT POUTS,Enregistrement,Non Seveso,
57000792,SCEA BOUVERET Ghislain et Olivier,Chemin de Rupt,Champ Gay,,70120,VAUCONCOURT NERVEZAIN,Enregistrement,Non Seveso,2013-02-01
55100393,SCEA BOUY GUILLAUME,,Chemin de Brimont,,51420,WITRY LES REIMS,Autorisation,Non Seveso,
50200286,SCEA BRANCOURT,"36, Rue d'En Bas","36, Rue d'En Bas",,2110,FIEULAINE,Enregistrement,Non Seveso,
53502263,SCEA BRELON,2 SAINT MELAINE,SAINT MELAINE,,35470,PLECHATEL,Enregistrement,Non Seveso,2019-03-26
55603571,SCEA BRENATURE,,,,56120,ST SERVANT,Autorisation,Non Seveso,
57201418,SCEA BRISSAULT (ex EARL BRISSAULT),CREVE COEUR/LA PILIERE,,,72300,PARCE SUR SARTHE,Enregistrement,Non Seveso,
51201241,SCEA  BROALDIE,LA BROALDIE,,,12300,ST PARTHEM,Enregistrement,Non Seveso,
52600159,SCEA BRUNET PERE ET FILS,356 Chemin du Bourg,Les Echevins,,26400,CHABRILLAN,Autorisation,Non Seveso,2022-04-28
55300953,SCEA BUISSONS (DES),LES BUISSONS,,,53190,DESERTINES,Autorisation,Non Seveso,2022-03-04
55600402,SCEA BURBAN,CARLAHOUX,,,56220,CADEN,Enregistrement,Non Seveso,
52204697,SCEA CA ELEVAGE ex SCEA DE KERIOTEL,PLUZELEC,,,22320,PLUSSULIEN,Enregistrement,Non Seveso,
58200319,SCEA CAMBAYRAC,Saumur,,,82300,Saint-Vincent-d'Autéjac,Autorisation,Non Seveso,
56401595,SCEA CANTOU,Porcherie CAMBLON,chem Marque Dehens,,64160,SERRES MORLAAS,Enregistrement,Non Seveso,
53501716,SCEA CARADEUC AR'MOC'H,,LA FROMAIS,,35380,MAXENT,Enregistrement,Non Seveso,2016-09-19
55601325,SCEA CAREL,LE BOTCOL,,,56300,KERGRIST,Autorisation,Non Seveso,
50300794,SCEA CAROL (SABIN Roland),LAVAROUX,,,3160,ST PLAISIR,Autorisation,Non Seveso,
55600864,SCEA CARRE,Kergadiou,,,56110,GOURIN,Autorisation,Non Seveso,
56400521,SCEA CASSAGNAU,CASSAGNAU Evelyne,,,64330,CASTETPUGON,Enregistrement,Non Seveso,
56500419,SCEA CASTERAN ET FILS,,QUARTIER DU BOUDANT,,65230,VIEUZOS,Enregistrement,Non Seveso,
55301529,SCEA CHAIGNON,LA TRICARDIERE,,,53200,GENNES-LONGUEFUYE,Autorisation,Non Seveso,2022-07-20
50800648,SCEA CHAMP BERNARD,MM. Didier et Mathieu LAMPSON,Champ Bernard,,8400,CONTREUVE,Autorisation,Non Seveso,
52201564,SCEA CHAPELAIN AVRIL,LA VILLE GLE,,,22400,LAMBALLE-ARMOR,Enregistrement,Non Seveso,
55301868,SCEA CHAPIFEU,CHAPIFEU,,,53220,LA PELLERINE,Enregistrement,Non Seveso,
57200637,SCEA CHAPLAIN,LE BOUQUET,,,72260,COURGAINS,Autorisation,Non Seveso,
57200582,SCEA CHAPLAIN AL,BONNIVENT,,,72130,FRESNAY-SUR-SARTHE,Autorisation,Non Seveso,
52905055,SCEA CHARLES PICART,Créac'h Guial,,,29400,BODILIS,Enregistrement,Non Seveso,
52900155,SCEA CHARLES PICART,Moulin du Quinquis,,,29400,BODILIS,Autorisation,Non Seveso,
55600978,SCEA CHARLYVON,LA VILLE HOURMAND,,,56120,GUEGON,Enregistrement,Non Seveso,2022-11-15
55603216,SCEA CHATEL BECULEU,Beculeu,,,56140,RUFFIAC,Autorisation,Non Seveso,2022-07-26
58500980,SCEA CHAUVET,LES ROBRETIERES,,,85250,CHAVAGNES EN PAILLERS,Autorisation,Non Seveso,
53200127,SCEA CHAUVIN et fils,Coutens au Nain,Le Cordonnier,,32160,BEAUMARCHES,Autorisation,Non Seveso,
55602417,SCEA CHENAIS,Route de Lignol,,,56160,PERSQUEN,Autorisation,Non Seveso,
53500694,SCEA CHEREL,LE HAUT DES NOES,,,35134,COESMES,Enregistrement,Non Seveso,2018-12-04
52202046,SCEA CHERIAUX,LA BASSE BORGNAIS,,,22250,LANRELAS,Enregistrement,Non Seveso,
55302104,SCEA CHESNAIE (LA),LA CHESNAIE,,,53170,ST CHARLES LA FORET,Autorisation,Non Seveso,
55300760,SCEA CHEUX,LA MORINAIE,,,53100,CONTEST,Enregistrement,Non Seveso,2022-05-17
53500463,SCEA CHEVAL,13 PRENLEHO,,,35550,BRUC SUR AFF,Enregistrement,Non Seveso,2022-05-16
57200565,SCEA CHEVEREAU,LA COLASIERE,,,72440,COUDRECIEUX,Enregistrement,Non Seveso,
53500879,SCEA CHEVRIER,,Les Loges,,35370,ARGENTRE DU PLESSIS,Enregistrement,Non Seveso,2021-02-02
58600273,SCEA CHEZ DORANGE,CHEZ DORANGE,,,86400,LINAZAY,Autorisation,Non Seveso,
55603611,SCEA CLAUDIC,Troneven,,,56540,ST TUGDUAL,Autorisation,Non Seveso,
53800058,SCEA CLAVEL,SCEA CLAVEL,"247, Chemin des Allerins",,38690,BIZONNES,Enregistrement,Non Seveso,
53502308,SCEA CLEPAJE,LE GAGE,LE GAGE,,35720,PLEUGUENEUC,Enregistrement,Non Seveso,2019-07-11
56201684,SCEA CODRON ELEVAGE PORCS,192 ROUTE DE BOULOGNE,TATINGHEM,,62500,ST MARTIN LEZ TATINGHEM,Autorisation,Non Seveso,
55300105,SCEA COLINIERE (DE LA),LA COLINIERE,,,53210,ARGENTRE,Enregistrement,Non Seveso,2012-06-26
52205244,SCEA COLLET FRABOULET,KERLEAU,,,22600,ST CARADEC,Enregistrement,Non Seveso,
5200228,SCEA COLOMBIER,,,,24800,VAUNAC,Autorisation,Non Seveso,
52400601,SCEA COMBET LA ROCHE,,,,24240,MONBAZILLAC,Autorisation,Non Seveso,
55901870,SCEA COMYN,1294 ROUTE D'YPRES,,,59380,WARHEM,Enregistrement,Non Seveso,
51600252,SCEA COPIMA,Les Taches,,,16140,FOUQUEURE,Autorisation,Non Seveso,
53502689,SCEA COQUELIN,,Les Landes,,35133,ST GERMAIN EN COGLES,Enregistrement,Non Seveso,
52201286,SCEA CORMAND GILLES,COAT RIVOALLAN,,,22320,LE HAUT CORLAY,Autorisation,Non Seveso,
57900544,SCEA COSMOPORC,La Boutrochère,,,79220,PAMPLIE,Autorisation,Non Seveso,
52205728,SCEA COULOMBEL VOLAILLES,LE BOURG,,,22350,ST MADEN,Enregistrement,Non Seveso,2022-05-19
55300906,SCEA COUR (DE LA),LA COUR DU BOIS BUREAU,,,53170,LA CROPTE,Autorisation,Non Seveso,
52204275,SCEA COZ FORN,COZ FORN,,,22970,PLOUMAGOAR,Enregistrement,Non Seveso,
52200241,SCEA COZ FORN,KERJALOUS,,,22390,BOURBRIAC,Autorisation,Non Seveso,
53504668,SCEA CRESPEL,LA RIVIERE LOUVEL,,,35850,GEVEZE,Autorisation,Non Seveso,2022-10-19
6308558,SCEA CROQUEMAIS,Lurdin,,,44590,DERVAL,Enregistrement,Non Seveso,
54402246,SCEA CROQUEMAIS,Lurdin,,,44170,JANS,Autorisation,Non Seveso,
54400456,SCEA CROQUEMAIS,La Rennerais,,,44590,DERVAL,Enregistrement,Non Seveso,
55300309,SCEA CROTTIER (DU),LE CROTTIER,,,53320,BEAULIEU SUR OUDON,Enregistrement,Non Seveso,
55900661,SCEA DAMBRE,435 RUE DU THIEUSOUCK,,,59270,FLETRE,Autorisation,Non Seveso,
5104272,SCEA d'AMBRIEF,,,,2200,AMBRIEF,Enregistrement,Non Seveso,
56101479,SCEA DAMOISEAU,Lieu-dit Beaumé,,,61000,ST GERMAIN DU CORBEIS,Autorisation,Non Seveso,
5522035,SCEA DANIEL PICART,Kerdoncuff,,,29400,BODILIS,Enregistrement,Non Seveso,
52900160,SCEA DANIEL PICART ex MICHEL GUERNIGOU,12 Hameau de Guernevez,,,29400,BODILIS,Autorisation,Non Seveso,
5519503,SCEA DANO CARO,Kergal,,,56660,ST JEAN BREVELAY,Autorisation,Non Seveso,
5103735,SCEA  D'ARCHIE,,,,2110,BOHAIN EN VERMANDOIS,Enregistrement,Non Seveso,
52400032,SCEA D'ARTY,Arty,,,24590,ARCHIGNAC,Enregistrement,Non Seveso,
53600252,SCEA DAUGERON LA PERELLE,La Pérelle,icb 661,,36400,NERET,Enregistrement,Non Seveso,
55302015,SCEA DAVENEL,LA PETITE PEIGNERIE,,,53170,RUILLE FROID FONDS,Enregistrement,Non Seveso,
52204162,SCEA DAVID,LA VILLE BERTHO,,,22150,PLOUGUENAST-LANGAST,Autorisation,Non Seveso,2022-10-13
52200169,SCEA DE BARROUE,LA VILLE BAROUE,,,22240,LA BOUILLIE,Enregistrement,Non Seveso,
52202761,SCEA DE BEL AIR,LE RINTRU,,,22400,LAMBALLE-ARMOR,Enregistrement,Non Seveso,
55600575,SCEA DE BEL AIR,BEL AIR,,,56500,LA CHAPELLE NEUVE,Autorisation,Non Seveso,
58100206,SCEA DE BELLERIVE,BELLERIVE,SALVAN,,81500,LAVAUR,Autorisation,Non Seveso,
5518333,SCEA DE BELLEVUE,BELLEVUE,LANGAST,,22150,PLOUGUENAST-LANGAST,Enregistrement,Non Seveso,2014-02-11
52201407,SCEA DE BELLEVUE,LA VILLE ES GADIEUX,,,22400,HENANSAL,Autorisation,Non Seveso,
55603174,SCEA DE BEL ORIENT,Bel Orient,,,56580,ROHAN,Enregistrement,Non Seveso,
58100030,SCEA de BONTEMPS - (CABOT-BARTHE),LE BOURG,,,81340,ASSAC,Autorisation,Non Seveso,
57900162,SCEA DEBORDE AVICULTURE,La Colinière,LE BREUIL-BERNARD,,79320,MONCOUTANT-SUR-SEVRE,Autorisation,Non Seveso,
55602342,SCEA DE BOTIVO,Botivo,,,56920,NOYAL PONTIVY,Autorisation,Non Seveso,
52700060,SCEA DE BOUCLON,LA BLANCHE PORTE,,,27300,BOISSY LAMBERVILLE,Enregistrement,Non Seveso,2019-12-12
55602612,SCEA DE BRESLEAU,Bresleau,,,56800,PLOERMEL,Autorisation,Non Seveso,
53501001,SCEA DEBROIZE,,BASSE PIRONNIERE,,35150,ESSE,Autorisation,Non Seveso,2020-06-16
56400474,SCEA DE CABANA,CABANA,,,64520,CAME,Enregistrement,Non Seveso,
52206459,SCEA DE CAINGUEN ex EARL,CAINGUEN,,,22600,TREVE,Autorisation,Non Seveso,
3801332,SCEA DE CATIFET,1 RUE DU TILLEUL,,,2600,LOUATRE,Enregistrement,Non Seveso,
55600517,SCEA DE CHAUDEVILLE,CHAUDEVILLE,,,56140,CARO,Autorisation,Non Seveso,
57201398,SCEA DE CHAUMONT,CHAUMONT,,,72430,NOYEN SUR SARTHE,Enregistrement,Non Seveso,
50200529,SCEA DE CHAUVIGNY,rue de la Bataille,,,2390,MONT D ORIGNY,Autorisation,Non Seveso,
53200079,SCEA DE CHICOT,FERME CHICOT,,,32720,BARCELONNE DU GERS,Autorisation,Non Seveso,
52900424,SCEA DE COATIBORN,Coatiborn,,,29150,CHATEAULIN,Autorisation,Non Seveso,
52905010,SCEA DE COAT PENGUILLY,LD COAT PENGUILLY,,,29710,PEUMERIT,Autorisation,Non Seveso,
55601387,SCEA DE CONVEAU,LE PARADIS,,,56630,LANGONNET,Autorisation,Non Seveso,
54300869,SCEA DE COUGEAC,Cougeac,,,43350,ST PAULIEN,Enregistrement,Non Seveso,
57202270,SCEA DE CRANNES (ex EARL CHOUANET),CRANNES,,,72360,VERNEIL LE CHETIF,Autorisation,Non Seveso,2022-09-27
55200032,SCEA DE DARDU,FERME DARDU,,,52240,AUDELONCOURT,Enregistrement,Non Seveso,2019-10-10
55601883,SCEA DE DIVELANN,DIVELANN,,,56310,MELRAND,Enregistrement,Non Seveso,2013-10-10
58600181,SCEA DE GENESTON,Romard,,,86200,MAULAY,Enregistrement,Non Seveso,
54401226,SCEA DE GESTON,Geston,,,44290,PIERRIC,Autorisation,Non Seveso,
55500305,SCEA DE GEVILAIT,RUE DES 4 VENTS,GIRONVILLE SOUS LES COTES,,55200,GEVILLE,Autorisation,Non Seveso,2020-09-15
5518138,SCEA DE GOAS AN GAC,GOAS AN GAC,,,22450,LANGOAT,Enregistrement,Non Seveso,2022-09-15
55615026,SCEA DE GOASTOM,Goastom,,,56110,GOURIN,Enregistrement,Non Seveso,
52203829,SCEA DE GOURMENEUF,GOURMENEUF,,,22150,PLOEUC L HERMITAGE,Autorisation,Non Seveso,
52203956,SCEA DE GUERGOLVEZ,GUERGOLVEZ,,,22420,PLOUARET,Autorisation,Non Seveso,
52202086,SCEA DE GUERLAGADEC ex GAEC DOLO SAVEAN,GUERLAGADEC,,,22480,LANRIVAIN,Autorisation,Non Seveso,2022-10-04
52203064,SCEA DE GUIHALON,LA VILLE AU ROUX,,,22400,LAMBALLE-ARMOR,Enregistrement,Non Seveso,
52203058,SCEA DE GUIHALON,LA VILLE RAULT,,,22400,LAMBALLE-ARMOR,Enregistrement,Non Seveso,
55601121,SCEA DE HENVEN,Saint Jean,,,56310,GUERN,Autorisation,Non Seveso,
54001616,SCEA DE JOUANAS - RANDE MICHEL,,318 CHEMIN JOUANAS,,40190,ST CRICQ VILLENEUVE,Enregistrement,Non Seveso,
52204787,SCEA DE KELEBERS,KELEBERS,,,22450,LA ROCHE-JAUDY,Enregistrement,Non Seveso,
52902990,SCEA DE KERALL,KERALL,,,29430,PLOUNEVEZ LOCHRIST,Enregistrement,Non Seveso,
55600561,SCEA DE KERANDRU,Kérandru,KERANDRU,,56500,LA CHAPELLE NEUVE,Autorisation,Non Seveso,
52900077,SCEA DE KERANDUN,Kerandun,,,29380,BANNALEC,Enregistrement,Non Seveso,
5519699,SCEA DE KERANDUN,KERANDUN,,,29380,LE TREVOUX,Enregistrement,Non Seveso,
55601447,SCEA DE KERAQUE,Keraque,,,56440,LANGUIDIC,Enregistrement,Non Seveso,
55601463,SCEA DE KERBACHIC,KERBACHIC,,,56440,LANGUIDIC,Enregistrement,Non Seveso,
55602786,SCEA DE KERBELLEC,Kerbellec,,,56930,PLUMELIAU-BIEUZY,Enregistrement,Non Seveso,
55600088,SCEA DE KERBOHEC,KERBOHEC,,,56150,BAUD,Autorisation,Non Seveso,
52216211,SCEA DE KERBOURHIS,GAOS GUILLOU,,,22260,PLOUEC DU TRIEUX,Enregistrement,Non Seveso,
52204068,SCEA DE KERBOURHIS,PARC MILLION,,,22260,PLOUEC DU TRIEUX,Enregistrement,Non Seveso,
55602742,SCEA DE KERBOYEN,Kerboyen,,,56420,PLUMELEC,Autorisation,Non Seveso,
55600207,SCEA DE KERBREVET,KERBREVET,,,56500,BIGNAN,Autorisation,Non Seveso,
55614724,SCEA DE KERCADO,KERCADO,,,56500,BIGNAN,Autorisation,Non Seveso,
52901166,SCEA DE KERDADIC,Kerdadic,,,29460,IRVILLAC,Autorisation,Non Seveso,
52903787,SCEA DE KERDEVEZ,Kerdevez,,,29400,ST SAUVEUR,Enregistrement,Non Seveso,
52901681,SCEA DE KERDONARS,Kerdonars,,,29310,LOCUNOLE,Autorisation,Non Seveso,
52201710,SCEA DE KERDRAIN ex EARL,KERDRAIN,,,22480,KERPERT,Autorisation,Non Seveso,2022-10-12
52900352,SCEA DE KERFORN,Kerforn,,,29510,BRIEC,Autorisation,Non Seveso,
5518528,SCEA DE KERFORNAN,KERFORNAN,,,56300,KERGRIST,Autorisation,Non Seveso,
52205047,SCEA DE KERFOS ex GAEC COADOU LE DAMANY,GUERNALEGAN,,,22300,ROSPEZ,Enregistrement,Non Seveso,
55603097,SCEA DE KERGARS,Kergars,,,56500,REGUINY,Enregistrement,Non Seveso,
52206041,SCEA DE KERGOFF,KERGOFF,,,22720,SENVEN LEHART,Autorisation,Non Seveso,
52206483,SCEA DE KERGONIOU,KERGONIOU,,,22290,TREVEREC,Autorisation,Non Seveso,
55603306,SCEA DE KERGOUAVE,Kergouave,,,56150,ST BARTHELEMY,Enregistrement,Non Seveso,2021-03-19
52903108,SCEA DE KERGOULOUARN,Kergoulouarn,,,29420,PLOUVORN,Autorisation,Non Seveso,
52204816,SCEA  DE KERHENRY,KERHENRY,,,22200,POMMERIT LE VICOMTE,Enregistrement,Non Seveso,
52206478,SCEA DE KERIHOUET,KERIHOUET,,,22410,TREVENEUC,Enregistrement,Non Seveso,
52903479,SCEA DE KERINVEL,10 chemin de Kerinvel,,,29000,QUIMPER,Autorisation,Non Seveso,
52202225,SCEA DE KERIOTEL,KERIOTEL,,,22800,LE LESLAY,Autorisation,Non Seveso,
52202572,SCEA DE KERLAY,PEN AN GUER,,,22450,MANTALLOT,Enregistrement,Non Seveso,
