"Code Commune", "Libellé commune", "Degré de Densité", "Population municipale 2018"
17083, Champagne, 3, 619
17084, Champagnolles, 3, 678
17085, Champdolent, 3, 408
17086, Chaniers, 3, 3587
17087, Chantemerle-sur-la-Soie, 4, 205
17089, La Chapelle-des-Pots, 3, 1004
17091, Charron, 3, 2001
17092, Chartuzac, 3, 160
17093, Le Château-d'Oléron, 3, 4270
17094, Châtelaillon-Plage, 2, 5900
17095, Chatenet, 3, 215
17096, Chaunac, 4, 77
17097, Le Chay, 3, 778
17098, Chenac-Saint-Seurin-d'Uzet, 3, 598
17099, Chepniers, 3, 635
17100, Chérac, 3, 1118
17101, Cherbonnières, 4, 331
17102, Chermignac, 3, 1263
17104, Chevanceaux, 3, 1090
17105, Chives, 4, 316
17106, Cierzac, 3, 313
17107, Ciré-d'Aunis, 3, 1455
17108, Clam, 3, 407
17109, Clavette, 2, 1438
17110, Clérac, 3, 977
17111, Clion, 3, 820
17112, La Clisse, 3, 713
17113, La Clotte, 3, 717
17114, Coivert, 4, 212
17115, Colombiers, 3, 309
17116, Consac, 4, 225
17117, Contré, 4, 140
17118, Corignac, 3, 348
17119, Corme-Écluse, 3, 1127
17120, Corme-Royal, 3, 1878
17121, La Couarde-sur-Mer, 3, 1137
17122, Coulonges, 4, 234
17124, Courant, 4, 426
17125, Courcelles, 3, 462
17126, Courcerac, 3, 299
17127, Courçon, 3, 1776
17128, Courcoury, 3, 694
17129, Courpignac, 3, 419
17130, Coux, 3, 473
17131, Cozes, 3, 2150
17132, Cramchaban, 3, 650
17133, Cravans, 3, 896
17134, Crazannes, 3, 432
17135, Cressé, 4, 229
17136, Croix-Chapeau, 2, 1284
17137, La Croix-Comtesse, 4, 223
17138, Dampierre-sur-Boutonne, 4, 282
17139, Dœuil-sur-le-Mignon, 4, 336
17140, Dolus-d'Oléron, 3, 3144
17141, Dompierre-sur-Charente, 3, 470
17142, Dompierre-sur-Mer, 2, 5638
17143, Le Douhet, 3, 703
17145, Échebrune, 4, 485
17146, Échillais, 3, 3547
17147, Écoyeux, 3, 1376
17148, Écurat, 3, 459
17149, Les Éduts, 4, 59
17150, Les Églises-d'Argenteuil, 3, 521
17151, L'Éguille, 3, 876
17152, Épargnes, 3, 874
17153, Esnandes, 3, 2076
17154, Les Essards, 3, 712
17155, Étaules, 2, 2618
17156, Expiremont, 3, 129
17157, Fenioux, 4, 163
17158, Ferrières, 3, 1066
17159, Fléac-sur-Seugne, 3, 365
17160, Floirac, 3, 413
17161, La Flotte, 2, 2785
17162, Fontaine-Chalendray, 4, 198
17163, Fontaines-d'Ozillac, 3, 514
17164, Fontcouverte, 3, 2326
17165, Fontenet, 4, 392
17166, Forges, 3, 1316
17167, Le Fouilloux, 3, 771
17168, Fouras, 3, 3934
17171, Geay, 3, 767
17172, Gémozac, 3, 2906
17173, La Genétouze, 4, 234
17174, Genouillé, 3, 909
17175, Germignac, 3, 645
17176, Gibourne, 4, 107
17177, Le Gicq, 4, 118
17178, Givrezac, 4, 70
17179, Les Gonds, 3, 1772
17180, Gourvillette, 4, 89
17181, Grandjean, 4, 310
17182, La Grève-sur-Mignon, 3, 553
17183, Grézac, 3, 938
17184, La Gripperie-Saint-Symphorien, 3, 587
17185, Le Gua, 3, 2100
17186, Le Gué-d'Alleré, 3, 963
17187, Guitinières, 3, 513
17188, Haimps, 3, 455
17190, L'Houmeau, 2, 2865
17191, La Jard, 3, 427
17192, Jarnac-Champagne, 3, 835
17193, La Jarne, 2, 2541
17194, La Jarrie, 2, 3336
17195, La Jarrie-Audouin, 4, 274
17196, Jazennes, 4, 545
17197, Jonzac, 3, 3519
17198, Juicq, 4, 301
17199, Jussas, 3, 158
17200, Lagord, 1, 7098
17201, La Laigne, 3, 480
17202, Landes, 3, 587
17203, Landrais, 4, 729
17204, Léoville, 3, 306
17205, Loire-les-Marais, 3, 395
17206, Loiré-sur-Nie, 4, 283
17207, Loix, 3, 734
17208, Longèves, 3, 1051
17209, Lonzac, 4, 269
17210, Lorignac, 3, 505
17211, Loulay, 3, 751
17212, Louzignac, 3, 165
17213, Lozay, 4, 134
17214, Luchat, 3, 536
17215, Lussac, 3, 47
17216, Lussant, 3, 1012
17217, Macqueville, 3, 291
17218, Marans, 3, 4505
17219, Marennes-Hiers-Brouage, 2, 6234
17220, Marignac, 4, 415
17221, Marsais, 3, 930
17222, Marsilly, 3, 3130
17223, Massac, 4, 181
17224, Matha, 3, 2160
17225, Les Mathes, 3, 2110
17226, Mazeray, 3, 973
17227, Mazerolles, 4, 221
17228, Médis, 3, 2992
17229, Mérignac, 3, 219
17230, Meschers-sur-Gironde, 3, 3123
17231, Messac, 3, 106
17232, Meursac, 3, 1530
17233, Meux, 3, 325
17234, Migré, 4, 344
17235, Migron, 3, 721
17236, Mirambeau, 3, 1500
17237, Moëze, 3, 585
17239, Mons, 4, 442
17240, Montendre, 3, 3226
17241, Montguyon, 3, 1565
17242, Montils, 3, 869
17243, Montlieu-la-Garde, 3, 1229
17244, Montpellier-de-Médillan, 3, 690
17245, Montroy, 2, 911
17246, Moragne, 3, 517
17247, Mornac-sur-Seudre, 3, 855
17248, Mortagne-sur-Gironde, 3, 916
17249, Mortiers, 3, 175
17250, Mosnac, 3, 476
17252, Le Mung, 3, 304
17253, Muron, 3, 1349
17254, Nachamps, 4, 187
17255, Nancras, 3, 798
17256, Nantillé, 4, 324
17257, Néré, 3, 683
17258, Neuillac, 4, 302
17259, Neulles, 4, 153
17260, Neuvicq, 3, 466
17261, Neuvicq-le-Château, 4, 312
17262, Nieul-lès-Saintes, 3, 1262
17263, Nieul-le-Virouil, 3, 585
17264, Nieul-sur-Mer, 2, 5859
17265, Nieulle-sur-Seudre, 3, 1208
17266, Les Nouillers, 3, 719
17267, Nuaillé-d'Aunis, 3, 1165
17268, Nuaillé-sur-Boutonne, 3, 191
17269, Orignolles, 3, 687
17270, Ozillac, 3, 619
17271, Paillé, 4, 322
17273, Pérignac, 3, 1017
17274, Périgny, 2, 8684
17275, Pessines, 3, 774
17276, Le Pin, 3, 75
17277, Essouvert, 4, 1092
17278, Pisany, 3, 761
17279, Plassac, 3, 626
17280, Plassay, 4, 731
17281, Polignac, 4, 159
17282, Pommiers-Moulons, 3, 213
17283, Pons, 3, 4203
17284, Pont-l'Abbé-d'Arnoult, 3, 1776
17285, Port-d'Envaux, 3, 1147
17286, Les Portes-en-Ré, 3, 594
17287, Pouillac, 3, 249
17288, Poursay-Garnaud, 3, 315
17289, Préguillac, 3, 445
17290, Prignac, 3, 294
17291, Puilboreau, 2, 6556
17292, Puy-du-Lac, 3, 512
17293, Puyravault, 3, 695
17294, Puyrolland, 4, 201
17295, Réaux sur Trèfle, 3, 794
17296, Rétaud, 3, 1059
17297, Rivedoux-Plage, 3, 2305
17298, Rioux, 3, 986
17299, Rochefort, 2, 23584
17300, La Rochelle, 1, 77205
17301, Romazières, 4, 70
17302, Romegoux, 3, 593
17303, La Ronde, 3, 1031
17304, Rouffiac, 3, 478
17305, Rouffignac, 3, 414
17306, Royan, 2, 18419
17307, Sablonceaux, 3, 1391
17308, Saint-Agnant, 3, 2700
17309, Saint-Aigulin, 3, 1895
17310, Saint-André-de-Lidon, 3, 1119
17311, Saint-Augustin, 3, 1381
17312, Saint-Bonnet-sur-Gironde, 3, 826
17313, Saint-Bris-des-Bois, 3, 381
17314, Saint-Césaire, 3, 894
17315, Saint-Christophe, 3, 1362
17316, Saint-Ciers-Champagne, 3, 397
17317, Saint-Ciers-du-Taillon, 4, 559
17318, Saint-Clément-des-Baleines, 3, 682
17319, Sainte-Colombe, 3, 107
17320, Saint-Coutant-le-Grand, 4, 413
17321, Saint-Crépin, 4, 361
17322, Saint-Cyr-du-Doret, 3, 678
17323, Saint-Denis-d'Oléron, 3, 1283
17324, Saint-Dizant-du-Bois, 4, 111
17325, Saint-Dizant-du-Gua, 3, 538
17326, Saint-Eugène, 4, 286
17327, Saint-Félix, 4, 311
17328, Saint-Fort-sur-Gironde, 3, 902
17329, Saint-Froult, 3, 357
17330, Sainte-Gemme, 3, 1340
17331, Saint-Genis-de-Saintonge, 3, 1250
17332, Saint-Georges-Antignac, 3, 390
17333, Saint-Georges-de-Didonne, 2, 5342
17334, Saint-Georges-de-Longuepierre, 4, 223
17335, Saint-Georges-des-Agoûts, 3, 288
17336, Saint-Georges-des-Coteaux, 3, 2741
17337, Saint-Georges-d'Oléron, 3, 3742
17338, Saint-Georges-du-Bois, 3, 1765
17339, Saint-Germain-de-Lusignan, 3, 1278
17340, Saint-Pierre-La-Noue, 3, 1536
17341, Saint-Germain-de-Vibrac, 3, 181
17342, Saint-Germain-du-Seudre, 3, 421
17343, Saint-Grégoire-d'Ardennes, 3, 146
17344, Saint-Hilaire-de-Villefranche, 3, 1319
17345, Saint-Hilaire-du-Bois, 4, 309
17346, Saint-Hippolyte, 3, 1455
17347, Saint-Jean-d'Angély, 2, 6796
17348, Saint-Jean-d'Angle, 3, 691
17349, Saint-Jean-de-Liversay, 3, 2975
17350, Saint-Julien-de-l'Escap, 3, 873
17351, Saint-Just-Luzac, 3, 2026
17353, Saint-Laurent-de-la-Prée, 3, 2214
17354, Saint-Léger, 3, 645
17355, Sainte-Lheurine, 3, 503
17356, Saint-Loup, 4, 306
17357, Saint-Maigrin, 3, 534
17358, Saint-Mandé-sur-Brédoire, 4, 311
17359, Saint-Mard, 3, 1206
17360, Sainte-Marie-de-Ré, 3, 3363
17361, Saint-Martial, 4, 113
17362, Saint-Martial-de-Mirambeau, 4, 297
17363, Saint-Martial-de-Vitaterne, 3, 545
17364, Saint-Martial-sur-Né, 3, 437
17365, Saint-Martin-d'Ary, 3, 467
17366, Saint-Martin-de-Coux, 3, 487
17367, Saint-Martin-de-Juillers, 4, 157
17369, Saint-Martin-de-Ré, 2, 2215
17372, Saint-Médard, 4, 78
17373, Saint-Médard-d'Aunis, 3, 2302
17374, Sainte-Même, 3, 243
17375, Saint-Nazaire-sur-Charente, 3, 1201
17376, Saint-Ouen-d'Aunis, 3, 1897
17377, Saint-Ouen-la-Thène, 4, 125
17378, Saint-Palais-de-Négrignac, 4, 434
17379, Saint-Palais-de-Phiolin, 4, 207
17380, Saint-Palais-sur-Mer, 2, 3907
17381, Saint-Pardoult, 3, 228
17382, Saint-Pierre-d'Amilly, 3, 535
17383, Saint-Pierre-de-Juillers, 4, 348
17384, Saint-Pierre-de-l'Isle, 3, 259
17385, Saint-Pierre-d'Oléron, 3, 6634
17386, Saint-Pierre-du-Palais, 3, 353
17387, Saint-Porchaire, 3, 1896
17388, Saint-Quantin-de-Rançanne, 4, 256
17389, Sainte-Radegonde, 3, 579
17390, Sainte-Ramée, 3, 116
17391, Saint-Rogatien, 2, 2352
17393, Saint-Romain-de-Benet, 3, 1733
17394, Saint-Saturnin-du-Bois, 3, 906
17395, Saint-Sauvant, 3, 481
17396, Saint-Sauveur-d'Aunis, 3, 1732
17397, Saint-Savinien, 3, 2446
17398, Saint-Seurin-de-Palenne, 4, 168
17400, Saint-Sever-de-Saintonge, 3, 630
17401, Saint-Séverin-sur-Boutonne, 4, 95
17402, Saint-Sigismond-de-Clermont, 4, 155
17403, Saint-Simon-de-Bordes, 4, 747
17404, Saint-Simon-de-Pellouaille, 3, 659
17405, Saint-Sorlin-de-Conac, 3, 199
17406, Saint-Sornin, 4, 413
17407, Sainte-Soulle, 3, 4846
17408, Saint-Sulpice-d'Arnoult, 3, 886
17409, Saint-Sulpice-de-Royan, 2, 3309
17410, Saint-Thomas-de-Conac, 3, 575
17411, Saint-Trojan-les-Bains, 3, 1145
17412, Saint-Vaize, 3, 675
17413, Saint-Vivien, 3, 1359
17414, Saint-Xandre, 2, 5091
17415, Saintes, 2, 25287
17416, Saleignes, 4, 59
17417, Salignac-de-Mirambeau, 4, 165
17418, Salignac-sur-Charente, 3, 605
17420, Salles-sur-Mer, 3, 2263
17421, Saujon, 2, 7180
17422, Seigné, 4, 72
17423, Semillac, 4, 74
17424, Semoussac, 3, 382
17425, Semussac, 3, 2405
17426, Le Seure, 4, 252
17427, Siecq, 4, 216
17428, Sonnac, 3, 493
17429, Soubise, 3, 3047
17430, Soubran, 3, 401
17431, Soulignonne, 3, 708
17432, Souméras, 3, 365
17433, Sousmoulins, 3, 213
17434, Surgères, 2, 6786
17435, Taillant, 4, 176
17436, Taillebourg, 3, 756
17437, Talmont-sur-Gironde, 3, 98
17438, Tanzac, 4, 303
17439, Taugon, 3, 784
17440, Ternant, 2, 374
17441, Tesson, 3, 1125
17442, Thaims, 3, 382
17443, Thairé, 3, 1723
17444, Thénac, 3, 1675
17445, Thézac, 4, 330
17446, Thors, 3, 464
17447, Le Thou, 3, 1987
17448, Tonnay-Boutonne, 3, 1170
17449, Tonnay-Charente, 2, 8097
17450, Torxé, 4, 230
17451, Les Touches-de-Périgny, 3, 550
17452, La Tremblade, 2, 4322
17453, Trizay, 3, 1470
17454, Tugéras-Saint-Maurice, 4, 375
17455, La Vallée, 3, 670
17457, La Devise, 3, 1191
17458, Vanzac, 3, 170
17459, Varaize, 3, 561
17460, Varzay, 3, 833
17461, Vaux-sur-Mer, 2, 3926
17462, Vénérand, 3, 766
17463, Vergeroux, 3, 1258
17464, Vergné, 4, 151
17465, La Vergne, 3, 590
17466, Vérines, 3, 2296
17467, Vervant, 3, 235
17468, Vibrac, 4, 150
17469, Villars-en-Pons, 3, 575
17470, Villars-les-Bois, 3, 232
17471, La Villedieu, 4, 210
17472, Villedoux, 3, 2278
17473, Villemorin, 4, 117
17474, Villeneuve-la-Comtesse, 3, 739
17476, Villexavier, 4, 272
17477, Villiers-Couture, 4, 110
17478, Vinax, 4, 58
17479, Virollet, 3, 294
17480, Virson, 3, 766
17481, Voissay, 4, 164
17482, Vouhé, 3, 644
17483, Yves, 3, 1490
17484, Port-des-Barques, 3, 1768
17485, Le Grand-Village-Plage, 3, 1070
17486, La Brée-les-Bains, 3, 684
18001, Achères, 3, 380
18002, Ainay-le-Vieil, 4, 191
18003, Les Aix-d'Angillon, 3, 1889
18004, Allogny, 3, 1070
18005, Allouis, 3, 1068
18006, Annoix, 4, 237
18007, Apremont-sur-Allier, 4, 70
18008, Arçay, 3, 500
18009, Arcomps, 4, 283
18010, Ardenais, 4, 199
18011, Argent-sur-Sauldre, 3, 2063
18012, Argenvières, 3, 440
18013, Arpheuilles, 4, 304
18014, Assigny, 4, 148
18015, Aubigny-sur-Nère, 3, 5502
18016, Aubinges, 4, 400
18017, Augy-sur-Aubois, 4, 288
18018, Avord, 3, 2740
18019, Azy, 4, 445
18020, Bannay, 3, 858
18021, Bannegon, 4, 273
18022, Barlieu, 4, 345
18023, Baugy, 3, 1665
18024, Beddes, 4, 99
18025, Beffes, 3, 617
18026, Belleville-sur-Loire, 3, 1010
18027, Bengy-sur-Craon, 3, 657
18028, Berry-Bouy, 3, 1183
18029, Bessais-le-Fromental, 4, 301
18030, Blancafort, 3, 1018
18031, Blet, 3, 568
18032, Boulleret, 3, 1396
18033, Bourges, 1, 64541
18034, Bouzais, 3, 309
18035, Brécy, 3, 1043
18036, Brinay, 3, 523
18037, Brinon-sur-Sauldre, 3, 974
18038, Bruère-Allichamps, 3, 567
18039, Bué, 3, 318
18040, Bussy, 4, 362
18041, La Celette, 4, 192
18042, La Celle, 3, 353
18043, La Celle-Condé, 4, 195
18044, Cerbois, 3, 416
18045, Chalivoy-Milon, 3, 418
18046, Chambon, 4, 169
18047, La Chapelle-d'Angillon, 3, 613
18048, La Chapelle-Hugon, 3, 381
18049, La Chapelle-Montlinard, 3, 468
18050, La Chapelle-Saint-Ursin, 3, 3663
18051, La Chapelotte, 4, 136
18052, Charenton-du-Cher, 3, 1023
18053, Charentonnay, 4, 293
18054, Charly, 3, 246
18055, Chârost, 3, 941
18056, Chassy, 4, 239
18057, Châteaumeillant, 3, 1751
18058, Châteauneuf-sur-Cher, 3, 1457
18059, Le Châtelet, 3, 943
18060, Chaumont, 4, 50
18061, Chaumoux-Marcilly, 4, 90
18062, Le Chautay, 4, 268
18063, Chavannes, 4, 162
18064, Chéry, 3, 216
18065, Chezal-Benoît, 3, 823
18066, Civray, 4, 906
18067, Clémont, 3, 710
18068, Cogny, 4, 34
18069, Colombiers, 3, 417
18070, Concressault, 4, 202
18071, Contres, 4, 33
18072, Cornusse, 4, 266
18073, Corquoy, 4, 203
18074, Couargues, 4, 200
18075, Cours-les-Barres, 3, 1013
18076, Coust, 4, 442
18077, Couy, 3, 363
18078, Crézançay-sur-Cher, 4, 59
18079, Crézancy-en-Sancerre, 4, 454
18080, Croisy, 4, 152
18081, Crosses, 3, 401
18082, Cuffy, 3, 1032
18083, Culan, 3, 750
18084, Dampierre-en-Crot, 4, 203
18085, Dampierre-en-Graçay, 4, 240
18086, Drevant, 3, 549
18087, Dun-sur-Auron, 3, 3655
18088, Ennordres, 4, 212
18089, Épineuil-le-Fleuriel, 4, 434
18090, Étréchy, 3, 427
18091, Farges-Allichamps, 4, 249
18092, Farges-en-Septaine, 3, 999
18093, Faverdines, 4, 139
18094, Feux, 4, 337
18095, Flavigny, 4, 180
18096, Foëcy, 3, 2099
18097, Fussy, 3, 1964
18098, Gardefort, 4, 129
18099, Garigny, 4, 223
18100, Genouilly, 3, 676
18101, Germigny-l'Exempt, 4, 296
18102, Givardon, 4, 301
18103, Graçay, 3, 1432
18104, Groises, 4, 133
18105, Gron, 3, 458
18106, Grossouvre, 4, 266
18107, La Groutte, 3, 124
18108, La Guerche-sur-l'Aubois, 3, 3177
18109, Henrichemont, 3, 1729
18110, Herry, 3, 967
18111, Humbligny, 4, 182
18112, Ids-Saint-Roch, 4, 286
18113, Ignol, 4, 181
18114, Ineuil, 4, 226
18115, Ivoy-le-Pré, 3, 790
18116, Jalognes, 4, 277
18117, Jars, 4, 503
18118, Jouet-sur-l'Aubois, 3, 1322
18119, Jussy-Champagne, 4, 203
18120, Jussy-le-Chaudrier, 3, 593
18121, Lantan, 4, 92
18122, Lapan, 4, 215
18124, Lazenay, 4, 312
18125, Léré, 3, 1082
18126, Levet, 3, 1379
18127, Lignières, 3, 1358
18128, Limeux, 4, 165
18129, Lissay-Lochy, 4, 229
18130, Loye-sur-Arnon, 3, 299
18131, Lugny-Bourbonnais, 4, 34
18132, Lugny-Champagne, 4, 137
18133, Lunery, 3, 1585
18134, Lury-sur-Arnon, 3, 659
18135, Maisonnais, 4, 240
18136, Marçais, 4, 296
18137, Mareuil-sur-Arnon, 3, 505
18138, Marmagne, 3, 1922
18139, Marseilles-lès-Aubigny, 3, 655
18140, Massay, 3, 1365
18141, Mehun-sur-Yèvre, 2, 6555
18142, Meillant, 3, 686
18143, Menetou-Couture, 3, 379
18144, Menetou-Râtel, 4, 467
18145, Menetou-Salon, 3, 1612
18146, Ménétréol-sous-Sancerre, 3, 316
18147, Ménétréol-sur-Sauldre, 4, 204
18148, Méreau, 3, 2606
18149, Méry-ès-Bois, 3, 575
18150, Méry-sur-Cher, 3, 694
18151, Montigny, 4, 352
18152, Montlouis, 4, 109
18153, Morlac, 4, 332
18154, Mornay-Berry, 4, 175
18155, Mornay-sur-Allier, 3, 430
18156, Morogues, 4, 436
18157, Morthomiers, 3, 763
18158, Moulins-sur-Yèvre, 3, 847
18159, Nançay, 3, 820
18160, Nérondes, 3, 1466
18161, Neuilly-en-Dun, 4, 219
18162, Neuilly-en-Sancerre, 4, 255
18163, Neuvy-Deux-Clochers, 4, 271
18164, Neuvy-le-Barrois, 4, 132
18165, Neuvy-sur-Barangeon, 3, 1108
18166, Nohant-en-Goût, 3, 574
18167, Nohant-en-Graçay, 4, 300
18168, Le Noyer, 4, 217
18169, Nozières, 4, 213
18170, Oizon, 3, 668
18171, Orcenais, 4, 252
18172, Orval, 2, 1798
18173, Osmery, 4, 246
18174, Osmoy, 3, 263
18175, Ourouer-les-Bourdelins, 3, 614
18176, Parassy, 3, 405
18177, Parnay, 4, 57
18178, La Perche, 3, 198
18179, Pigny, 3, 1005
18180, Plaimpied-Givaudins, 3, 2069
18181, Plou, 4, 539
18182, Poisieux, 4, 218
18183, Le Pondy, 4, 148
18184, Précy, 4, 348
18185, Presly, 4, 234
18186, Preuilly, 3, 422
18187, Préveranges, 4, 512
18188, Primelles, 3, 249
18189, Quantilly, 3, 479
18190, Quincy, 3, 859
18191, Raymond, 4, 179
18192, Reigny, 4, 237
18193, Rezay, 4, 204
18194, Rians, 3, 971
18195, Sagonne, 4, 191
18196, Saint-Aignan-des-Noyers, 4, 82
18197, Saint-Amand-Montrond, 2, 9488
18198, Saint-Ambroix, 4, 371
18199, Saint-Baudel, 4, 252
18200, Saint-Bouize, 4, 311
18201, Saint-Caprais, 3, 771
18202, Saint-Céols, 4, 13
18203, Saint-Christophe-le-Chaudry, 4, 97
18204, Saint-Denis-de-Palin, 4, 290
18205, Saint-Doulchard, 2, 9607
18206, Saint-Éloy-de-Gy, 3, 1549
18207, Saint-Florent-sur-Cher, 2, 6442
18208, Sainte-Gemme-en-Sancerrois, 3, 411
18209, Saint-Georges-de-Poisieux, 3, 447
18210, Saint-Georges-sur-la-Prée, 3, 607
18211, Saint-Georges-sur-Moulon, 3, 681
18212, Saint-Germain-des-Bois, 3, 637
18213, Saint-Germain-du-Puy, 3, 5041
18214, Saint-Hilaire-de-Court, 3, 594
18215, Saint-Hilaire-de-Gondilly, 4, 154
18216, Saint-Hilaire-en-Lignières, 4, 486
18217, Saint-Jeanvrin, 4, 147
18218, Saint-Just, 3, 657
18219, Saint-Laurent, 4, 508
18220, Saint-Léger-le-Petit, 3, 349
18221, Saint-Loup-des-Chaumes, 4, 299
18223, Saint-Martin-d'Auxigny, 3, 2447
18224, Saint-Martin-des-Champs, 3, 297
18225, Saint-Maur, 4, 277
18226, Saint-Michel-de-Volangis, 3, 451
18227, Sainte-Montaine, 4, 172
18228, Saint-Outrille, 3, 218
18229, Saint-Palais, 3, 611
18230, Saint-Pierre-les-Bois, 4, 283
18231, Saint-Pierre-les-Étieux, 4, 742
18232, Saint-Priest-la-Marche, 4, 241
18233, Saint-Satur, 3, 1400
18234, Saint-Saturnin, 4, 426
18235, Sainte-Solange, 3, 1126
18236, Saint-Symphorien, 4, 133
18237, Sainte-Thorette, 4, 478
18238, Saint-Vitte, 4, 128
18240, Sancergues, 3, 644
18241, Sancerre, 3, 1349
18242, Sancoins, 3, 2984
18243, Santranges, 4, 400
18244, Saugy, 4, 79
18245, Saulzais-le-Potier, 4, 487
18246, Savigny-en-Sancerre, 3, 1107
18247, Savigny-en-Septaine, 3, 725
18248, Senneçay, 3, 468
18249, Sens-Beaujeu, 4, 402
18250, Serruelles, 4, 68
18251, Sévry, 3, 58
18252, Sidiailles, 4, 295
18253, Soulangis, 3, 476
18254, Soye-en-Septaine, 3, 602
18255, Le Subdray, 3, 1012
18256, Subligny, 4, 337
18257, Sury-près-Léré, 3, 680
18258, Sury-en-Vaux, 3, 695
18259, Sury-ès-Bois, 4, 278
18260, Tendron, 4, 88
18261, Thaumiers, 4, 410
18262, Thauvenay, 3, 327
18263, Thénioux, 3, 663
18264, Thou, 4, 79
18265, Torteron, 3, 793
18266, Touchay, 4, 239
18267, Trouy, 3, 3953
18268, Uzay-le-Venon, 3, 404
18269, Vailly-sur-Sauldre, 3, 652
18270, Vallenay, 3, 717
18271, Vasselay, 3, 1501
18272, Veaugues, 3, 632
18273, Venesmes, 4, 817
18274, Verdigny, 3, 306
18275, Vereaux, 4, 142
18276, Vernais, 4, 189
18277, Verneuil, 4, 35
18278, Vesdun, 4, 554
18279, Vierzon, 2, 25464
18280, Vignoux-sous-les-Aix, 3, 717
18281, Vignoux-sur-Barangeon, 3, 2126
18282, Villabon, 3, 581
18283, Villecelin, 4, 84
18284, Villegenon, 4, 214
18285, Villeneuve-sur-Cher, 4, 420
18286, Villequiers, 3, 464
18287, Vinon, 4, 292
18288, Vorly, 4, 243
18289, Vornay, 3, 591
18290, Vouzeron, 4, 587
19001, Affieux, 4, 359
19002, Aix, 4, 396
19003, Albignac, 3, 239
19004, Albussac, 3, 737
19005, Allassac, 3, 3968
19006, Alleyrat, 4, 104
19007, Altillac, 3, 840
19008, Ambrugeat, 4, 208
19009, Les Angles-sur-Corrèze, 4, 122
19010, Argentat-sur-Dordogne, 3, 2896
19011, Arnac-Pompadour, 3, 1136
19012, Astaillac, 3, 219
19013, Aubazines, 3, 887
19014, Auriac, 4, 225
19015, Ayen, 3, 701
19016, Bar, 4, 304
19017, Bassignac-le-Bas, 4, 87
19018, Bassignac-le-Haut, 4, 158
19019, Beaulieu-sur-Dordogne, 3, 1284
19020, Beaumont, 4, 110
19021, Bellechassagne, 4, 91
19022, Benayes, 4, 223
19023, Beynat, 3, 1250
19024, Beyssac, 3, 598
19025, Beyssenac, 4, 359
19026, Bilhac, 3, 250
19027, Bonnefond, 4, 115
19028, Bort-les-Orgues, 3, 2648
19029, Branceilles, 3, 279
19030, Brignac-la-Plaine, 3, 962
19031, Brive-la-Gaillarde, 2, 46330
19033, Bugeat, 3, 793
19034, Camps-Saint-Mathurin-Léobazel, 4, 220
19035, Chabrignac, 3, 547
19036, Chamberet, 3, 1388
19037, Chamboulive, 3, 1182
19038, Chameyrat, 3, 1521
19039, Champagnac-la-Noaille, 4, 227
19040, Champagnac-la-Prune, 4, 155
19041, Chanac-les-Mines, 3, 436
19042, Chanteix, 3, 625
19043, La Chapelle-aux-Brocs, 3, 442
19044, La Chapelle-aux-Saints, 3, 279
19045, La Chapelle-Saint-Géraud, 4, 197
19046, Chapelle-Spinasse, 4, 113
19047, Chartrier-Ferrière, 4, 364
19048, Le Chastang, 3, 356
19049, Chasteaux, 3, 743
19050, Chauffour-sur-Vell, 3, 411
19051, Chaumeil, 4, 163
19052, Chavanac, 4, 50
19053, Chaveroche, 4, 258
19054, Chenailler-Mascheix, 4, 209
19055, Chirac-Bellevue, 4, 292
19056, Clergoux, 4, 405
19057, Collonges-la-Rouge, 3, 483
19058, Combressol, 4, 341
19059, Concèze, 3, 392
19060, Condat-sur-Ganaveix, 4, 688
19061, Cornil, 3, 1308
19062, Corrèze, 3, 1140
19063, Cosnac, 3, 2974
19064, Couffy-sur-Sarsonne, 4, 72
19065, Courteix, 4, 71
19066, Cublac, 3, 1736
19067, Curemonte, 4, 208
19068, Dampniat, 3, 710
19069, Darazac, 4, 140
19070, Darnets, 4, 336
19071, Davignac, 4, 200
19072, Donzenac, 3, 2678
19073, Égletons, 3, 4295
19074, L'Église-aux-Bois, 4, 54
19075, Espagnac, 4, 381
19076, Espartignac, 3, 420
19077, Estivals, 4, 130
19078, Estivaux, 4, 419
19079, Eyburie, 4, 493
19080, Eygurande, 3, 688
19081, Eyrein, 3, 506
19082, Favars, 3, 1097
19083, Feyt, 4, 134
19084, Forgès, 3, 265
19085, Gimel-les-Cascades, 3, 789
19086, Goulles, 4, 333
19087, Gourdon-Murat, 4, 94
19088, Grandsaigne, 4, 52
19089, Gros-Chastang, 4, 187
19090, Gumond, 4, 94
19091, Hautefage, 4, 317
19093, Jugeals-Nazareth, 3, 964
19094, Juillac, 3, 1114
19095, Lacelle, 4, 136
19096, Ladignac-sur-Rondelles, 3, 408
19097, Lafage-sur-Sombre, 4, 134
19098, Lagarde-Marc-la-Tour, 3, 971
19099, Lagleygeolle, 4, 220
19100, Lagraulière, 3, 1097
19101, Laguenne-sur-Avalouze, 2, 1542
19102, Lamazière-Basse, 4, 297
19103, Lamazière-Haute, 4, 67
19104, Lamongerie, 4, 115
19105, Lanteuil, 3, 487
19106, Lapleau, 4, 373
19107, Larche, 3, 1617
19108, Laroche-près-Feyt, 4, 60
19109, Lascaux, 4, 222
19110, Latronche, 4, 132
19111, Laval-sur-Luzège, 4, 99
19112, Lestards, 4, 109
19113, Liginiac, 3, 644
